Unnamed: 0,product_name,monthday,ons_item_no,store,offer,ons_item_name,std_price,timestamp,month,week,unit_price,ML_score,item_price_num
63,ESSENTIAL WAITROSE PLUM TOMATOES,20161103,212515.0,WAITROSE,,"Fresh Veg, Tomatoes, per kg",2.76,2016-11-03 06:10:12.999501,201611.0,201644.0,2.76,1.0,1.38
79,ESSENTIAL WAITROSE TOMATOES,20161103,212515.0,WAITROSE,,"Fresh Veg, Tomatoes, per kg",0.117,2016-11-03 06:10:12.981271,201611.0,201644.0,0.117,1.0,0.7
115,LIMITED CHERRY VINE TOMATOES,20161103,212515.0,WAITROSE,,"Fresh Veg, Tomatoes, per kg",11.0,2016-11-03 06:10:13.016021,201611.0,201644.0,11.0,1.0,2.2
131,LIMITED SELECTION TOMATOES,20161103,212515.0,WAITROSE,,"Fresh Veg, Tomatoes, per kg",3.5,2016-11-03 06:10:13.004215,201611.0,201644.0,3.5,1.0,3.5
147,NIGHTINGALE FARMS BABY PLUM TOMATOES 250G,20161103,212515.0,TESCO,,"Fresh Veg, Tomatoes, per kg",2.76,2016-11-03 06:00:12.061591,201611.0,201644.0,2.76,1.0,0.69
163,NIGHTINGALE FARMS CHERRY TOMATOES 250G,20161103,212515.0,TESCO,,"Fresh Veg, Tomatoes, per kg",2.12,2016-11-03 06:00:12.063647,201611.0,201644.0,2.12,1.0,0.53
189,NIGHTINGALE FARMS ROUND TOMATO 500G,20161103,212515.0,TESCO,,"Fresh Veg, Tomatoes, per kg",1.38,2016-11-03 06:00:12.059557,201611.0,201644.0,1.38,1.0,0.69
200,SAINSBURY'S BABY PLUM TOMATOES 250G,20161103,212515.0,SAINSBURY,,"Fresh Veg, Tomatoes, per kg",0.0,2016-11-03 06:02:02.467516,201611.0,201644.0,3.6,1.0,0.9
211,"SAINSBURY'S BABY PLUM TOMATOES, SO ORGANIC 225G",20161103,212515.0,SAINSBURY,,"Fresh Veg, Tomatoes, per kg",0.0,2016-11-03 06:02:02.470328,201611.0,201644.0,8.0,1.0,1.8
227,SAINSBURY'S BEEF TOMATO (EACH),20161103,212515.0,SAINSBURY,,"Fresh Veg, Tomatoes, per kg",0.0,2016-11-03 06:02:02.472790,201611.0,201644.0,4.0,1.0,0.8
243,SAINSBURY'S BRITISH FAMILY PACK TOMATOES 600G,20161103,212515.0,SAINSBURY,,"Fresh Veg, Tomatoes, per kg",0.0,2016-11-03 06:02:02.475241,201611.0,201644.0,1.42,1.0,0.85
259,"SAINSBURY'S CHERRY ON THE VINE TOMATOES, SO ORGANIC 180G",20161103,212515.0,SAINSBURY,,"Fresh Veg, Tomatoes, per kg",0.0,2016-11-03 06:02:02.477670,201611.0,201644.0,10.28,1.0,1.85
275,SAINSBURY'S CHERRY TOMATOES 335G,20161103,212515.0,SAINSBURY,,"Fresh Veg, Tomatoes, per kg",0.0,2016-11-03 06:02:02.480125,201611.0,201644.0,2.69,1.0,0.9
291,SAINSBURY'S CHERRY TOMATOES 650G,20161103,212515.0,SAINSBURY,,"Fresh Veg, Tomatoes, per kg",0.0,2016-11-03 06:02:02.482678,201611.0,201644.0,2.31,1.0,1.5
307,"SAINSBURY'S JUBILEE LARGE VINE TOMATOES, TASTE THE DIFFERENCE",20161103,212515.0,SAINSBURY,,"Fresh Veg, Tomatoes, per kg",0.0,2016-11-03 06:02:02.487734,201611.0,201644.0,3.41,1.0,1.5
318,"SAINSBURY'S MEDIUM VINE TOMATOES, TASTE THE DIFFERENCE 300G",20161103,212515.0,SAINSBURY,,"Fresh Veg, Tomatoes, per kg",0.0,2016-11-03 06:02:02.490174,201611.0,201644.0,5.0,1.0,1.5
334,"SAINSBURY'S PLUM SUNDREAM TOMATOES, TASTE THE DIFFERENCE 225G",20161103,212515.0,SAINSBURY,Only £1.35: Save 15p,"Fresh Veg, Tomatoes, per kg",0.0,2016-11-03 06:02:02.492655,201611.0,201644.0,6.0,1.0,1.35
350,SAINSBURY'S PLUM TOMATOES 500G,20161103,212515.0,SAINSBURY,,"Fresh Veg, Tomatoes, per kg",0.0,2016-11-03 06:02:02.495264,201611.0,201644.0,2.4,1.0,1.2
366,"SAINSBURY'S POMODORINO TOMATOES, TASTE THE DIFFERENCE 250G",20161103,212515.0,SAINSBURY,,"Fresh Veg, Tomatoes, per kg",0.0,2016-11-03 06:02:02.497673,201611.0,201644.0,6.0,1.0,1.5
382,SAINSBURY'S TOMATOES (LOOSE),20161103,212515.0,SAINSBURY,,"Fresh Veg, Tomatoes, per kg",0.0,2016-11-03 06:02:02.500236,201611.0,201644.0,2.0,1.0,2.0
398,"SAINSBURY'S VITTORIA TOMATOES, TASTE THE DIFFERENCE 270G",20161103,212515.0,SAINSBURY,,"Fresh Veg, Tomatoes, per kg",0.0,2016-11-03 06:02:02.502756,201611.0,201644.0,5.56,1.0,1.5
429,TESCO BABY PLUM TOMATOES 325G,20161103,212515.0,TESCO,,"Fresh Veg, Tomatoes, per kg",3.08,2016-11-03 06:00:12.022943,201611.0,201644.0,3.08,1.0,1.0
445,TESCO BEEF TOMATOES EACH,20161103,212515.0,TESCO,,"Fresh Veg, Tomatoes, per kg",0.8,2016-11-03 06:00:12.098748,201611.0,201644.0,0.8,1.0,0.8
483,TESCO CHERRY TOMATOES 330G,20161103,212515.0,TESCO,,"Fresh Veg, Tomatoes, per kg",2.73,2016-11-03 06:00:11.978801,201611.0,201644.0,2.73,1.0,0.9
499,TESCO FINEST BABY PLUM TOMATOES 250G,20161103,212515.0,TESCO,,"Fresh Veg, Tomatoes, per kg",6.0,2016-11-03 06:00:12.156598,201611.0,201644.0,6.0,1.0,1.5
528,TESCO FINEST MINI SAN MARZANO TOMATOES 270G,20161103,212515.0,TESCO,,"Fresh Veg, Tomatoes, per kg",5.56,2016-11-03 06:00:12.154135,201611.0,201644.0,5.56,1.0,1.5
544,TESCO FINEST MIXED BABY TOMATOES 250G,20161103,212515.0,TESCO,,"Fresh Veg, Tomatoes, per kg",6.0,2016-11-03 06:00:12.101154,201611.0,201644.0,6.0,1.0,1.5
561,TESCO FINEST PICCOLO CHERRY TOMATOES 220G,20161103,212515.0,TESCO,,"Fresh Veg, Tomatoes, per kg",6.82,2016-11-03 06:00:12.027004,201611.0,201644.0,6.82,1.0,1.5
577,TESCO FINEST SUGARDROP TOMATOES 440G,20161103,212515.0,TESCO,,"Fresh Veg, Tomatoes, per kg",4.55,2016-11-03 06:00:14.195672,201611.0,201644.0,4.55,1.0,2.0
592,TESCO FIN ORANGE RAPTURE TOMATOES 220G,20161103,212515.0,TESCO,,"Fresh Veg, Tomatoes, per kg",6.82,2016-11-03 06:00:12.161389,201611.0,201644.0,6.82,1.0,1.5
608,TESCO FIN SUGARDROP TOMATOES 220G,20161103,212515.0,TESCO,,"Fresh Veg, Tomatoes, per kg",6.82,2016-11-03 06:00:12.065687,201611.0,201644.0,6.82,1.0,1.5
666,TESCO ORGANIC CHERRY ON THE VINE TOMATOES 200G,20161103,212515.0,TESCO,,"Fresh Veg, Tomatoes, per kg",8.5,2016-11-03 06:00:12.103213,201611.0,201644.0,8.5,1.0,1.7
682,TESCO ORGANIC LARGE ON THE VINE TOMATOES 400G,20161103,212515.0,TESCO,,"Fresh Veg, Tomatoes, per kg",4.25,2016-11-03 06:00:12.107262,201611.0,201644.0,4.25,1.0,1.7
696,TESCO ORGANIC MINI TOMATINO 225G,20161103,212515.0,TESCO,,"Fresh Veg, Tomatoes, per kg",4.0,2016-11-03 06:00:12.159025,201611.0,201644.0,4.0,1.0,1.0
743,TESCO SALAD TOMATOES 360G,20161103,212515.0,TESCO,,"Fresh Veg, Tomatoes, per kg",1.92,2016-11-03 06:00:12.020856,201611.0,201644.0,1.92,1.0,0.69
762,TESCO SWEET VINE RIPENED TOMATOES 230G,20161103,212515.0,TESCO,,"Fresh Veg, Tomatoes, per kg",4.35,2016-11-03 06:00:12.057456,201611.0,201644.0,4.35,1.0,1.0
779,TESCO TOMATOES ON THE VINE 380G,20161103,212515.0,TESCO,,"Fresh Veg, Tomatoes, per kg",2.64,2016-11-03 06:00:12.028999,201611.0,201644.0,2.64,1.0,1.0
796,TESCO TOMATOES ON THE VINE LOOSE,20161103,212515.0,TESCO,,"Fresh Veg, Tomatoes, per kg",1.99,2016-11-03 06:00:12.024933,201611.0,201644.0,1.99,1.0,0.14
821,WAITROSE 1 GOLDEN BABY PLUM TOMATOES,20161103,212515.0,WAITROSE,,"Fresh Veg, Tomatoes, per kg",8.89,2016-11-03 06:10:13.007136,201611.0,201644.0,8.89,1.0,2.0
840,WAITROSE 1 PINK CHOICE TOMATOES,20161103,212515.0,WAITROSE,,"Fresh Veg, Tomatoes, per kg",7.67,2016-11-03 06:10:13.024778,201611.0,201644.0,7.67,1.0,2.3
856,WAITROSE 1 RED CHOICE TOMATOES,20161103,212515.0,WAITROSE,25% Off,"Fresh Veg, Tomatoes, per kg",6.74,2016-11-03 06:10:12.971852,201611.0,201644.0,6.74,1.0,2.02
872,WAITROSE 1 SAN MARZANO TOMATOES,20161103,212515.0,WAITROSE,,"Fresh Veg, Tomatoes, per kg",4.5,2016-11-03 06:10:13.009463,201611.0,201644.0,4.5,1.0,1.8
895,WAITROSE BABY PLUM TOMATOES,20161103,212515.0,WAITROSE,,"Fresh Veg, Tomatoes, per kg",7.64,2016-11-03 06:10:12.983674,201611.0,201644.0,7.64,1.0,2.1
896,WAITROSE BABY PLUM TOMATOES,20161103,212515.0,WAITROSE,,"Fresh Veg, Tomatoes, per kg",7.5,2016-11-03 06:10:12.993033,201611.0,201644.0,7.5,1.0,3.0
919,WAITROSE CHERRY VINE TOMATOES,20161103,212515.0,WAITROSE,,"Fresh Veg, Tomatoes, per kg",7.5,2016-11-03 06:10:12.969219,201611.0,201644.0,7.5,1.0,3.0
920,WAITROSE CHERRY VINE TOMATOES,20161103,212515.0,WAITROSE,,"Fresh Veg, Tomatoes, per kg",8.15,2016-11-03 06:10:12.976574,201611.0,201644.0,8.15,1.0,2.2
936,WAITROSE CLASSIC VINE TOMATOES,20161103,212515.0,WAITROSE,Featured Product,"Fresh Veg, Tomatoes, per kg",4.45,2016-11-03 06:10:12.978920,201611.0,201644.0,4.45,1.0,2.0
952,WAITROSE DUCHY ORGANIC VINE TOMATOES,20161103,212515.0,WAITROSE,,"Fresh Veg, Tomatoes, per kg",8.8,2016-11-03 06:10:13.001853,201611.0,201644.0,8.8,1.0,2.2
968,WAITROSE PINK BLUSH TOMATOES,20161103,212515.0,WAITROSE,,"Fresh Veg, Tomatoes, per kg",5.5,2016-11-03 06:10:13.013635,201611.0,201644.0,5.5,1.0,2.2
984,WAITROSE POME DEI MORO TOMATOES,20161103,212515.0,WAITROSE,,"Fresh Veg, Tomatoes, per kg",10.0,2016-11-03 06:10:12.990769,201611.0,201644.0,10.0,1.0,2.0
1000,WAITROSE VINE TOMATOES,20161103,212515.0,WAITROSE,,"Fresh Veg, Tomatoes, per kg",6.67,2016-11-03 06:10:12.988395,201611.0,201644.0,6.67,1.0,1.8
15,A LITTLE LESS THAN PERFECT ONIONS,20161103,212519.0,WAITROSE,,"Fresh Veg, Onions, per kg",0.6,2016-11-03 06:10:01.921913,201611.0,201644.0,0.6,1.0,0.9
31,ESSENTIAL WAITROSE ONIONS,20161103,212519.0,WAITROSE,,"Fresh Veg, Onions, per kg",0.7,2016-11-03 06:10:01.892606,201611.0,201644.0,0.7,1.0,0.7
47,LOOSE BROWN ONIONS,20161103,212519.0,TESCO,,"Fresh Veg, Onions, per kg",0.75,2016-11-03 06:00:11.989301,201611.0,201644.0,0.75,1.0,0.16
63,REDMERE FARMS BROWN ONION 1KG,20161103,212519.0,TESCO,,"Fresh Veg, Onions, per kg",0.59,2016-11-03 06:00:12.069832,201611.0,201644.0,0.59,1.0,0.59
79,REDMERE FARMS RED ONION 1KG,20161103,212519.0,TESCO,,"Fresh Veg, Onions, per kg",0.69,2016-11-03 06:00:12.111412,201611.0,201644.0,0.69,1.0,0.69
105,RED ONIONS,20161103,212519.0,WAITROSE,,"Fresh Veg, Onions, per kg",0.75,2016-11-03 06:10:01.910102,201611.0,201644.0,0.75,1.0,0.75
121,"SAINSBURY'S BABY LEEKS, TASTE THE DIFFERENCE 175G",20161103,212519.0,SAINSBURY,Only £1.75: Save 25p,"Fresh Veg, Onions, per kg",0.0,2016-11-03 06:02:00.191985,201611.0,201644.0,11.43,1.0,2.0
137,SAINSBURY'S BABY ONIONS 750G,20161103,212519.0,SAINSBURY,,"Fresh Veg, Onions, per kg",0.0,2016-11-03 06:02:00.194936,201611.0,201644.0,1.33,1.0,1.0
153,SAINSBURY'S DICED ONIONS 200G,20161103,212519.0,SAINSBURY,,"Fresh Veg, Onions, per kg",0.0,2016-11-03 06:02:00.197413,201611.0,201644.0,2.0,1.0,0.4
169,SAINSBURY'S ESCHALION SHALLOTS 400G,20161103,212519.0,SAINSBURY,,"Fresh Veg, Onions, per kg",0.0,2016-11-03 06:02:00.199874,201611.0,201644.0,3.75,1.0,1.5
185,SAINSBURY'S LARGE ONIONS X3,20161103,212519.0,SAINSBURY,,"Fresh Veg, Onions, per kg",0.0,2016-11-03 06:02:00.202326,201611.0,201644.0,1.33,1.0,0.8
201,SAINSBURY'S LARGE RED ONIONS X3,20161103,212519.0,SAINSBURY,,"Fresh Veg, Onions, per kg",0.0,2016-11-03 06:02:00.204830,201611.0,201644.0,1.78,1.0,0.65
217,SAINSBURY'S LEEKS (LOOSE),20161103,212519.0,SAINSBURY,,"Fresh Veg, Onions, per kg",0.0,2016-11-03 06:02:00.207477,201611.0,201644.0,2.0,1.0,2.0
233,"SAINSBURY'S LEEKS, SO ORGANIC 400G",20161103,212519.0,SAINSBURY,,"Fresh Veg, Onions, per kg",0.0,2016-11-03 06:02:00.209921,201611.0,201644.0,5.0,1.0,2.0
249,"SAINSBURY'S LEEKS, TRIMMED 500G",20161103,212519.0,SAINSBURY,,"Fresh Veg, Onions, per kg",0.0,2016-11-03 06:02:00.212457,201611.0,201644.0,2.0,1.0,1.0
265,SAINSBURY'S ONIONS 1KG,20161103,212519.0,SAINSBURY,,"Fresh Veg, Onions, per kg",0.0,2016-11-03 06:02:00.217380,201611.0,201644.0,0.7,1.0,0.7
281,"SAINSBURY'S ONIONS, GREENGROCER 1.5KG",20161103,212519.0,SAINSBURY,,"Fresh Veg, Onions, per kg",0.0,2016-11-03 06:02:00.219963,201611.0,201644.0,0.6,1.0,0.9
297,SAINSBURY'S ONIONS (LOOSE),20161103,212519.0,SAINSBURY,,"Fresh Veg, Onions, per kg",0.0,2016-11-03 06:02:00.214987,201611.0,201644.0,0.7,1.0,0.7
313,"SAINSBURY'S ONIONS, SO ORGANIC 750G",20161103,212519.0,SAINSBURY,,"Fresh Veg, Onions, per kg",0.0,2016-11-03 06:02:00.222419,201611.0,201644.0,1.2,1.0,0.9
329,SAINSBURY'S RED ONIONS 1KG,20161103,212519.0,SAINSBURY,,"Fresh Veg, Onions, per kg",0.0,2016-11-03 06:02:00.227430,201611.0,201644.0,0.75,1.0,0.75
345,SAINSBURY'S RED ONIONS (LOOSE),20161103,212519.0,SAINSBURY,,"Fresh Veg, Onions, per kg",0.0,2016-11-03 06:02:00.224961,201611.0,201644.0,0.75,1.0,0.75
361,"SAINSBURY'S RED ONIONS, SO ORGANIC 500G",20161103,212519.0,SAINSBURY,,"Fresh Veg, Onions, per kg",0.0,2016-11-03 06:02:00.229835,201611.0,201644.0,2.0,1.0,1.0
377,"SAINSBURY'S SALAD ONIONS, LARGE 130G",20161103,212519.0,SAINSBURY,,"Fresh Veg, Onions, per kg",0.0,2016-11-03 06:02:00.232308,201611.0,201644.0,0.87,1.0,1.0
393,SAINSBURY'S SHALLOTS 400G,20161103,212519.0,SAINSBURY,,"Fresh Veg, Onions, per kg",0.0,2016-11-03 06:02:00.234861,201611.0,201644.0,3.75,1.0,1.5
409,"SAINSBURY'S SPRING ONION BUNCH, SO ORGANIC 100G",20161103,212519.0,SAINSBURY,,"Fresh Veg, Onions, per kg",0.0,2016-11-03 06:02:00.237314,201611.0,201644.0,0.88,1.0,0.75
425,SAINSBURY'S SPRING ONIONS 165G,20161103,212519.0,SAINSBURY,,"Fresh Veg, Onions, per kg",0.0,2016-11-03 06:02:00.239802,201611.0,201644.0,0.61,1.0,1.0
441,SAINSBURY'S SPRING ONIONS BUNCH 100G,20161103,212519.0,SAINSBURY,,"Fresh Veg, Onions, per kg",0.0,2016-11-03 06:02:00.242346,201611.0,201644.0,0.53,1.0,0.45
457,"SAINSBURY'S SWEET ONIONS, TASTE THE DIFFERENCE X3",20161103,212519.0,SAINSBURY,,"Fresh Veg, Onions, per kg",0.0,2016-11-03 06:02:00.244906,201611.0,201644.0,5.0,1.0,1.5
473,SHALLOTS ONIONS 400G,20161103,212519.0,TESCO,,"Fresh Veg, Onions, per kg",2.5,2016-11-03 06:00:12.071917,201611.0,201644.0,2.5,1.0,1.0
527,TESCO BROWN ONIONS 1KG,20161103,212519.0,TESCO,,"Fresh Veg, Onions, per kg",0.75,2016-11-03 06:00:12.037286,201611.0,201644.0,0.75,1.0,0.75
543,TESCO BROWN ONIONS 2.5KG,20161103,212519.0,TESCO,,"Fresh Veg, Onions, per kg",0.68,2016-11-03 06:00:12.168292,201611.0,201644.0,0.68,1.0,1.7
559,TESCO BROWN ONIONS 485G,20161103,212519.0,TESCO,,"Fresh Veg, Onions, per kg",1.35,2016-11-03 06:00:12.035266,201611.0,201644.0,1.35,1.0,0.65
575,TESCO BUNCHED SPRING ONIONS 100G,20161103,212519.0,TESCO,,"Fresh Veg, Onions, per kg",4.9,2016-11-03 06:00:12.031090,201611.0,201644.0,4.9,1.0,0.49
648,TESCO FINEST ECHALION SHALLOTS 400G,20161103,212519.0,TESCO,,"Fresh Veg, Onions, per kg",3.75,2016-11-03 06:00:12.076043,201611.0,201644.0,3.75,1.0,1.5
664,TESCO FINEST SWEET ONION 3 PACK MIN 385G,20161103,212519.0,TESCO,,"Fresh Veg, Onions, per kg",3.9,2016-11-03 06:00:12.166222,201611.0,201644.0,3.9,1.0,1.5
716,TESCO LARGE SPRING ONIONS BUNCHED 130G,20161103,212519.0,TESCO,,"Fresh Veg, Onions, per kg",7.7,2016-11-03 06:00:12.073968,201611.0,201644.0,7.7,1.0,1.0
750,TESCO MICRO CHOPPED SHALLOT AND RED ONION 180G,20161103,212519.0,TESCO,Any 3 for 2 Cheapest Product Free,"Fresh Veg, Onions, per kg",8.34,2016-11-03 06:00:12.115538,201611.0,201644.0,8.34,1.0,1.5
766,TESCO ORGANIC BROWN ONIONS 750G,20161103,212519.0,TESCO,,"Fresh Veg, Onions, per kg",1.07,2016-11-03 06:00:12.109325,201611.0,201644.0,1.07,1.0,1.0
782,TESCO ORGANIC RED ONIONS,20161103,212519.0,TESCO,,"Fresh Veg, Onions, per kg",2.0,2016-11-03 06:00:12.113457,201611.0,201644.0,2.0,1.0,1.0
807,TESCO RED ONIONS 1KG,20161103,212519.0,TESCO,,"Fresh Veg, Onions, per kg",0.79,2016-11-03 06:00:12.067766,201611.0,201644.0,0.79,1.0,0.79
823,TESCO RED ONIONS 3PACK MINIMUM 385G,20161103,212519.0,TESCO,,"Fresh Veg, Onions, per kg",1.95,2016-11-03 06:00:12.039341,201611.0,201644.0,1.95,1.0,0.75
839,TESCO RED ONIONS LOOSE,20161103,212519.0,TESCO,,"Fresh Veg, Onions, per kg",0.79,2016-11-03 06:00:12.033179,201611.0,201644.0,0.79,1.0,0.17
855,TESCO RED SPRING ONIONS 120G,20161103,212519.0,TESCO,,"Fresh Veg, Onions, per kg",8.34,2016-11-03 06:00:12.117673,201611.0,201644.0,8.34,1.0,1.0
871,TESCO ROSANNA ONIONS 1KG,20161103,212519.0,TESCO,Save 25p Was £1.00 Now 75p,"Fresh Veg, Onions, per kg",0.75,2016-11-03 06:00:12.164093,201611.0,201644.0,0.75,1.0,0.75
887,WAITROSE COOKS' INGREDIENTS DICED ONION,20161103,212519.0,WAITROSE,Save 1/3,"Fresh Veg, Onions, per kg",1.5,2016-11-03 06:10:01.895599,201611.0,201644.0,0.15,1.0,0.6
903,WAITROSE COOKS' INGREDIENTS SLICED RED ONION TWIN PACK,20161103,212519.0,WAITROSE,Save 1/3,"Fresh Veg, Onions, per kg",1.65,2016-11-03 06:10:01.900419,201611.0,201644.0,0.165,1.0,0.66
919,WAITROSE DUCHY ORGANIC ONIONS,20161103,212519.0,WAITROSE,,"Fresh Veg, Onions, per kg",1.54,2016-11-03 06:10:01.917196,201611.0,201644.0,1.54,1.0,1.15
935,WAITROSE DUCHY ORGANIC RED ONIONS,20161103,212519.0,WAITROSE,,"Fresh Veg, Onions, per kg",2.3,2016-11-03 06:10:01.914864,201611.0,201644.0,2.3,1.0,1.15
951,WAITROSE LARGE ONIONS,20161103,212519.0,WAITROSE,,"Fresh Veg, Onions, per kg",0.333,2016-11-03 06:10:01.898033,201611.0,201644.0,0.333,1.0,1.0
967,WAITROSE RED ONIONS,20161103,212519.0,WAITROSE,,"Fresh Veg, Onions, per kg",0.29,2016-11-03 06:10:01.907671,201611.0,201644.0,0.29,1.0,0.87
983,WAITROSE SMALL ONIONS,20161103,212519.0,WAITROSE,,"Fresh Veg, Onions, per kg",1.78,2016-11-03 06:10:01.919573,201611.0,201644.0,1.78,1.0,0.89
15,ESSENTIAL WAITROSE BRAEBURN APPLES,20161103,212717.0,WAITROSE,,"Apples, dessert, per kg",0.3,2016-11-03 06:07:25.119906,201611.0,201644.0,0.3,1.0,2.1
31,ESSENTIAL WAITROSE COX APPLES,20161103,212717.0,WAITROSE,save £1.15,"Apples, dessert, per kg",0.214,2016-11-03 06:07:25.122192,201611.0,201644.0,0.214,1.0,1.5
47,ESSENTIAL WAITROSE EGREMONT RUSSET APPLES,20161103,212717.0,WAITROSE,,"Apples, dessert, per kg",0.46,2016-11-03 06:07:25.131637,201611.0,201644.0,0.46,1.0,2.3
63,ESSENTIAL WAITROSE GALA APPLES,20161103,212717.0,WAITROSE,Featured Product,"Apples, dessert, per kg",0.286,2016-11-03 06:07:25.138503,201611.0,201644.0,0.286,1.0,2.0
79,ESSENTIAL WAITROSE GOLDEN DELICIOUS APPLES,20161103,212717.0,WAITROSE,,"Apples, dessert, per kg",0.35,2016-11-03 06:07:25.210243,201611.0,201644.0,0.35,1.0,2.1
95,ESSENTIAL WAITROSE GRANNY SMITH APPLES,20161103,212717.0,WAITROSE,,"Apples, dessert, per kg",0.3,2016-11-03 06:07:25.202224,201611.0,201644.0,0.3,1.0,2.1
111,ESSENTIAL WAITROSE JAZZ APPLES,20161103,212717.0,WAITROSE,,"Apples, dessert, per kg",0.317,2016-11-03 06:07:25.124520,201611.0,201644.0,0.317,1.0,2.22
127,ESSENTIAL WAITROSE MINI APPLES,20161103,212717.0,WAITROSE,,"Apples, dessert, per kg",0.167,2016-11-03 06:07:25.140816,201611.0,201644.0,0.167,1.0,1.0
143,ESSENTIAL WAITROSE PINK LADY APPLES,20161103,212717.0,WAITROSE,,"Apples, dessert, per kg",0.45,2016-11-03 06:07:25.133920,201611.0,201644.0,0.45,1.0,2.7
157,ESSENTIAL WAITROSE WEATHER BLEMISHED APPLES,20161103,212717.0,WAITROSE,,"Apples, dessert, per kg",0.188,2016-11-03 06:07:25.223627,201611.0,201644.0,0.188,1.0,1.5
175,GOLDEN DELICIOUS APPLES,20161103,212717.0,WAITROSE,,"Apples, dessert, per kg",0.563,2016-11-03 06:07:25.230576,201611.0,201644.0,0.563,1.0,2.25
191,GRANNY SMITH APPLES,20161103,212717.0,WAITROSE,,"Apples, dessert, per kg",0.563,2016-11-03 06:07:25.218796,201611.0,201644.0,0.563,1.0,2.25
207,PIROUETTE APPLES,20161103,212717.0,WAITROSE,,"Apples, dessert, per kg",0.625,2016-11-03 06:07:25.239727,201611.0,201644.0,0.625,1.0,2.5
224,ROSEDENE FARMS SMALL PEAR PACK 610G,20161103,212717.0,TESCO,,"Apples, dessert, per kg",1.63,2016-11-03 06:00:13.357808,201611.0,201644.0,1.63,1.0,0.99
240,ROSEDENE FARMS SMALL SWEET APPLE 520G,20161103,212717.0,TESCO,,"Apples, dessert, per kg",1.72,2016-11-03 06:00:10.803140,201611.0,201644.0,1.72,1.0,0.89
254,ROSEDENE FARMS SMALL TANGY APPLES 520G,20161103,212717.0,TESCO,,"Apples, dessert, per kg",1.72,2016-11-03 06:00:10.847289,201611.0,201644.0,1.72,1.0,0.89
270,"SAINSBURY'S APPLES, GREENGROCER X4 (MINIMUM)",20161103,212717.0,SAINSBURY,,"Apples, dessert, per kg",0.0,2016-11-03 06:00:57.052540,201611.0,201644.0,0.8,1.0,0.8
285,"SAINSBURY'S APPLES, SO ORGANIC X5 (MINIMUM)",20161103,212717.0,SAINSBURY,,"Apples, dessert, per kg",0.0,2016-11-03 06:00:57.055049,201611.0,201644.0,0.5,1.0,2.5
301,"SAINSBURY'S APPLES, TASTE THE DIFFERENCE X5",20161103,212717.0,SAINSBURY,,"Apples, dessert, per kg",0.0,2016-11-03 06:00:57.015591,201611.0,201644.0,2.25,1.0,2.25
317,SAINSBURY'S APPLES X5 (MINIMUM),20161103,212717.0,SAINSBURY,,"Apples, dessert, per kg",0.0,2016-11-03 06:00:57.050130,201611.0,201644.0,1.1,1.0,1.1
333,SAINSBURY'S BEST OF BRITISH APPLES X4 (MINIMUM),20161103,212717.0,SAINSBURY,,"Apples, dessert, per kg",0.0,2016-11-03 06:00:57.018436,201611.0,201644.0,1.5,1.0,1.5
349,SAINSBURY'S BEST OF BRITISH APPLES X5 (MINIMUM),20161103,212717.0,SAINSBURY,,"Apples, dessert, per kg",0.0,2016-11-03 06:00:57.057437,201611.0,201644.0,1.1,1.0,1.1
365,SAINSBURY'S BRAEBURN APPLES LOOSE,20161103,212717.0,SAINSBURY,,"Apples, dessert, per kg",0.0,2016-11-03 06:00:57.059939,201611.0,201644.0,2.0,1.0,2.0
381,"SAINSBURY'S BRAEBURN APPLES, SO ORGANIC X5 (MINIMUM)",20161103,212717.0,SAINSBURY,,"Apples, dessert, per kg",0.0,2016-11-03 06:00:57.062288,201611.0,201644.0,1.9,1.0,1.9
397,SAINSBURY'S BRAEBURN APPLES X4 (MINIMUM),20161103,212717.0,SAINSBURY,,"Apples, dessert, per kg",0.0,2016-11-03 06:00:57.020865,201611.0,201644.0,1.75,1.0,1.75
413,SAINSBURY'S BRAEBURN APPLES X6 (MINIMUM),20161103,212717.0,SAINSBURY,,"Apples, dessert, per kg",0.0,2016-11-03 06:00:57.023274,201611.0,201644.0,1.5,1.0,1.5
429,SAINSBURY'S BRITISH BRAMLEY APPLE BAG X4 (MINIMUM),20161103,212717.0,SAINSBURY,,"Apples, dessert, per kg",0.0,2016-11-03 06:00:57.025679,201611.0,201644.0,1.5,1.0,1.5
445,SAINSBURY'S BRITISH BRAMLEY COOKING APPLES LOOSE,20161103,212717.0,SAINSBURY,,"Apples, dessert, per kg",0.0,2016-11-03 06:00:57.064838,201611.0,201644.0,1.75,1.0,1.75
461,SAINSBURY'S COMICE PEARS LOOSE,20161103,212717.0,SAINSBURY,,"Apples, dessert, per kg",0.0,2016-11-03 06:00:57.067348,201611.0,201644.0,2.0,1.0,2.0
477,SAINSBURY'S CONFERENCE PEARS LOOSE,20161103,212717.0,SAINSBURY,,"Apples, dessert, per kg",0.0,2016-11-03 06:00:57.069733,201611.0,201644.0,2.0,1.0,2.0
493,"SAINSBURY'S CONFERENCE PEARS, RIPE & READY X4 (MINIMUM)",20161103,212717.0,SAINSBURY,,"Apples, dessert, per kg",0.0,2016-11-03 06:00:57.030577,201611.0,201644.0,1.75,1.0,1.75
